"","family","genus","species","binomial","P50","P12","P88","Ks","location","country","lat","lon","mat","biome","site_name","map","map_jan","map_feb","map_mar","map_apr","map_may","map_jun","map_jul","map_aug","map_sep","map_oct","map_nov","map_dec","map_cru","id","a_m","sd_map","log_P50","log_Ks","latlon"
"1604","Epacridaceae","Leucopogon","ericoides","Leucopogon ericoides",NA,NA,NA,0.39,"Bothwell, Tasmania","Australia",-42.3876,147.0487,NA,"WDS","",573,37.7,38,37.2,46.3,41.6,43.1,44.4,48.8,46.5,52.8,51,50.6,NA,1615,8.812,0.00948480369364748,NA,-0.941608539858445,"-42.3876147.0487"
"1605","Epacridaceae","Leucopogon","virgatus","Leucopogon virgatus",NA,NA,NA,0.16,"Bothwell, Tasmania","Australia",-42.3876,147.0487,NA,"WDS","",573,37.7,38,37.2,46.3,41.6,43.1,44.4,48.8,46.5,52.8,51,50.6,NA,1616,6.44,0.00948480369364748,NA,-1.83258146374831,"-42.3876147.0487"
"1606","Proteaceae","Persoonia","juniperina","Persoonia juniperina",NA,NA,NA,0.68,"Bothwell, Tasmania","Australia",-42.3876,147.0487,NA,"WDS","",573,37.7,38,37.2,46.3,41.6,43.1,44.4,48.8,46.5,52.8,51,50.6,NA,1617,2.314,0.00948480369364748,NA,-0.385662480811985,"-42.3876147.0487"
"1607","Fabaceae","Pultenaea","juniperina","Pultenaea juniperina",NA,NA,NA,0.05,"Bothwell, Tasmania","Australia",-42.3876,147.0487,NA,"WDS","",573,37.7,38,37.2,46.3,41.6,43.1,44.4,48.8,46.5,52.8,51,50.6,NA,1618,8.921,0.00948480369364748,NA,-2.99573227355399,"-42.3876147.0487"
"1608","Mimosaceae","Acacia","crassicarpa","Acacia crassicarpa",NA,NA,NA,8.65,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1619,13.414,0.0868317193976606,NA,2.15755932094379,"-18.4373146.1287"
"1609","Mimosaceae","Acacia","flavescens","Acacia flavescens",NA,NA,NA,9.38,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1620,11.82,0.0868317193976606,NA,2.23857976301813,"-18.4373146.1287"
"1610","Mimosaceae","Acacia","mangium","Acacia mangium",NA,NA,NA,3.48,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1621,13.352,0.0868317193976606,NA,1.24703229378638,"-18.4373146.1287"
"1611","Casuarinaceae","Allocasuarina","torulosa","Allocasuarina torulosa",NA,NA,NA,2.27,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1622,4.644,0.0868317193976606,NA,0.819779831493311,"-18.4373146.1287"
"1612","Rhamnaceae","Alphitonia","excelsa","Alphitonia excelsa",NA,NA,NA,5.68,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1623,13.0933,0.0868317193976606,NA,1.73695123273306,"-18.4373146.1287"
"1613","Burseraceae","Canarium","australianum","Canarium australianum",NA,NA,NA,3.26,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1624,8.885,0.0868317193976606,NA,1.18172719537862,"-18.4373146.1287"
"1614","Oleaceae","Chionanthus","ramiflora","Chionanthus ramiflora",NA,NA,NA,2.37,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1625,4.182,0.0868317193976606,NA,0.86288995514704,"-18.4373146.1287"
"1615","Myrtaceae","Corymbia","intermedia","Corymbia intermedia",NA,NA,NA,3.61,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1626,9.97,0.0868317193976606,NA,1.28370777234479,"-18.4373146.1287"
"1616","Myrtaceae","Eucalyptus","platyphylla","Eucalyptus platyphylla ",NA,NA,NA,2.62,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1627,16.82,0.0868317193976606,NA,0.963174317773006,"-18.4373146.1287"
"1617","Rubiaceae","Ixora","timorensis","Ixora timorensis",NA,NA,NA,2.4,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1628,7.466,0.0868317193976606,NA,0.8754687373539,"-18.4373146.1287"
"1618","Myrtaceae","Lophostemon","suaveolens","Lophostemon suaveolens",NA,NA,NA,1.39,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1629,12.074,0.0868317193976606,NA,0.3293037471426,"-18.4373146.1287"
"1619","Euphorbiaceae","Macaranga","involucrata","Macaranga involucrata",NA,NA,NA,3.09,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1630,6.214,0.0868317193976606,NA,1.12817109090965,"-18.4373146.1287"
"1620","Euphorbiaceae","Macaranga","tanarius","Macaranga tanarius",NA,NA,NA,4.35,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1631,6.96,0.0868317193976606,NA,1.47017584510059,"-18.4373146.1287"
"1621","Lecythidaceae","Planchonia","careya","Planchonia careya",NA,NA,NA,9.35,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1632,9.488,0.0868317193976606,NA,2.2353763433006,"-18.4373146.1287"
"1622","Araliaceae","Polyscias","elegans","Polyscias elegans",NA,NA,NA,4.35,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1633,3.66,0.0868317193976606,NA,1.47017584510059,"-18.4373146.1287"
"1623","Rubiaceae","Timonius","timon","Timonius timon",NA,NA,NA,6.36,"Girringun National Park, Queensland","Australia",-18.4373,146.1287,NA,"TRR","",1923,440.4,465.6,396.4,210.1,94.2,46.8,31,29.5,38.9,54.6,117.9,196.2,NA,1634,8.674,0.0868317193976606,NA,1.85002837735203,"-18.4373146.1287"
"1624","Mimosaceae","Acacia","holosericea","Acacia holosericea",NA,NA,NA,4.1,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1635,29.52,0.12181195593204,NA,1.41098697371026,"-18.7105141.8301"
"1625","Rhamnaceae","Alphitonia","excelsa","Alphitonia excelsa",NA,NA,NA,2.82,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1636,23.92,0.12181195593204,NA,1.03673688495002,"-18.7105141.8301"
"1626","Fabaceae","Archidendropsis","basaltica","Archidendropsis basaltica",NA,NA,NA,4.26,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1637,21.28,0.12181195593204,NA,1.44926916028128,"-18.7105141.8301"
"1627","Apocynaceae","Carissa","lanceolata","Carissa lanceolata",NA,NA,NA,2.38,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1638,14.81,0.12181195593204,NA,0.867100487683383,"-18.7105141.8301"
"1628","Myrtaceae","Corymbia","polycarpa","Corymbia polycarpa",NA,NA,NA,8.37,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1639,26.93,0.12181195593204,NA,2.12465388450138,"-18.7105141.8301"
"1629","Sapindaceae","Dodonaea","physocarpa","Dodonaea physocarpa",NA,NA,NA,1.07,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1640,23.45,0.12181195593204,NA,0.0676586484738149,"-18.7105141.8301"
"1630","Fabaceae","Erythrophleum","chlorostachys","Erythrophleum chlorostachys",NA,NA,NA,2.35,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1641,17.04,0.12181195593204,NA,0.854415328156068,"-18.7105141.8301"
"1631","Rubiaceae","Gardenia","vilhelmii","Gardenia vilhelmii",NA,NA,NA,2.71,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1642,13.86,0.12181195593204,NA,0.99694863489161,"-18.7105141.8301"
"1632","Proteaceae","Grevillea","parallela","Grevillea parallela",NA,NA,NA,3.34,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1643,21.46,0.12181195593204,NA,1.20597080698861,"-18.7105141.8301"
"1633","Proteaceae","Grevillea","striata","Grevillea striata",NA,NA,NA,2.31,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1644,22.67,0.12181195593204,NA,0.837247524533702,"-18.7105141.8301"
"1634","Myrtaceae","Melaleuca","citrolens","Melaleuca citrolens",NA,NA,NA,1.11,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1645,19.12,0.12181195593204,NA,0.104360015324243,"-18.7105141.8301"
"1635","Myrtaceae","Melaleuca","stenostachya","Melaleuca stenostachya",NA,NA,NA,2.74,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1646,24.21,0.12181195593204,NA,1.00795792039998,"-18.7105141.8301"
"1636","Myrtaceae","Melaleuca","viridiflora","Melaleuca viridiflora",NA,NA,NA,3.18,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1647,13.65,0.12181195593204,NA,1.15688119679209,"-18.7105141.8301"
"1637","Picrodendraceae","Petalostigma","banksii","Petalostigma banksii",NA,NA,NA,4.08,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1648,15.79,0.12181195593204,NA,1.40609698841607,"-18.7105141.8301"
"1638","Combretaceae","Terminalia","platyptera","Terminalia platyptera",NA,NA,NA,2.49,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1649,17.52,0.12181195593204,NA,0.912282710476616,"-18.7105141.8301"
"1639","Rhamnaceae","Ventilago","viminalis","Ventilago viminalis",NA,NA,NA,3.73,"Claraville Station, Queensland","Australia",-18.7105,141.8301,NA,"TRS","",634,222.8,181,115.7,25.5,7.8,8.5,3.9,2.7,5.5,14,44.6,115.7,NA,1650,22.61,0.12181195593204,NA,1.31640823365572,"-18.7105141.8301"
"1640","Casuarinaceae","Allocasuarina","littoralis","Allocasuarina littoralis",NA,NA,NA,2.63,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1651,13.33,0.0257837746776127,NA,0.966983846189673,"-33.68151.1479"
"1641","Proteaceae","Banksia","ericifolia","Banksia ericifolia",NA,NA,NA,NA,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1652,16.72,0.0257837746776127,NA,NA,"-33.68151.1479"
"1642","Proteaceae","Banksia","serrata","Banksia serrata",NA,NA,NA,1.78,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1653,16.41,0.0257837746776127,NA,0.576613364303994,"-33.68151.1479"
"1643","Proteaceae","Banksia","spinulosa","Banksia spinulosa",NA,NA,NA,2.21,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1654,21.74,0.0257837746776127,NA,0.792992515529661,"-33.68151.1479"
"1644","Myrtaceae","Corymbia","gummifera","Corymbia gummifera",NA,NA,NA,6.15,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1655,12.52,0.0257837746776127,NA,1.81645208181843,"-33.68151.1479"
"1645","Myrtaceae","Eucalyptus","capitellata","Eucalyptus capitellata",NA,NA,NA,2.86,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1656,13.45,0.0257837746776127,NA,1.05082162483176,"-33.68151.1479"
"1646","Myrtaceae","Eucalyptus","haemastoma","Eucalyptus haemastoma",NA,NA,NA,2.62,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1657,16.35,0.0257837746776127,NA,0.963174317773006,"-33.68151.1479"
"1647","Proteaceae","Grevillea","buxifolia","Grevillea buxifolia",NA,NA,NA,1.28,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1658,7.56,0.0257837746776127,NA,0.246860077931526,"-33.68151.1479"
"1648","Proteaceae","Hakea","gibbosa","Hakea gibbosa",NA,NA,NA,NA,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1659,11.18,0.0257837746776127,NA,NA,"-33.68151.1479"
"1649","Proteaceae","Hakea","sericea","Hakea sericea",NA,NA,NA,2.65,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1660,14.66,0.0257837746776127,NA,0.974559639998131,"-33.68151.1479"
"1650","Proteaceae","Hakea","teretifolia","Hakea teretifolia",NA,NA,NA,NA,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1661,33.32,0.0257837746776127,NA,NA,"-33.68151.1479"
"1651","Proteaceae","Lambertia","formosa","Lambertia formosa",NA,NA,NA,2.23,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1662,18.65,0.0257837746776127,NA,0.802001585472027,"-33.68151.1479"
"1652","Myrtaceae","Leptospermum","trinervium","Leptospermum trinervium",NA,NA,NA,0.73,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1663,10.72,0.0257837746776127,NA,-0.3147107448397,"-33.68151.1479"
"1653","Proteaceae","Persoonia","levis","Persoonia levis",NA,NA,NA,1.22,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1664,12.71,0.0257837746776127,NA,0.198850858745165,"-33.68151.1479"
"1654","Proteaceae","Persoonia","pinifolia","Persoonia pinifolia",NA,NA,NA,2.02,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1665,14.93,0.0257837746776127,NA,0.703097511413113,"-33.68151.1479"
"1655","Proteaceae","Petrophile","pulchella","Petrophile pulchella",NA,NA,NA,1.85,"Ku-Ring-Gai Chase National Park, New South Wales","Australia",-33.68,151.1479,NA,"WDS","",1284,134.2,167.5,128.6,151.4,111.3,123.3,69,74.3,71.8,72.4,100.8,105.4,NA,1666,18.72,0.0257837746776127,NA,0.615185639090233,"-33.68151.1479"
"1656","Mimosaceae","Acacia","dealbata","Acacia dealbata",NA,NA,NA,3.25,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1667,12.405,0.0119372333425344,NA,1.17865499634165,"-42.9813147.1903"
"1657","Mimosaceae","Acacia","terminalis","Acacia terminalis",NA,NA,NA,0.43,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1668,10.061,0.0119372333425344,NA,-0.843970070294529,"-42.9813147.1903"
"1658","Casuarinaceae","Allocasuarina","monilifera","Allocasuarina monilifera",NA,NA,NA,1.75,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1669,14.19,0.0119372333425344,NA,0.559615787935423,"-42.9813147.1903"
"1659","Fabaceae","Aotus","ericoides","Aotus ericoides ",NA,NA,NA,1.3,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1670,10.57,0.0119372333425344,NA,0.262364264467491,"-42.9813147.1903"
"1660","Proteaceae","Banksia","marginata","Banksia marginata",NA,NA,NA,3.12,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1671,12.362,0.0119372333425344,NA,1.13783300182139,"-42.9813147.1903"
"1661","Epacridaceae","Epacris","impressa","Epacris impressa",NA,NA,NA,0.38,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1672,4.154,0.0119372333425344,NA,-0.967584026261706,"-42.9813147.1903"
"1662","Epacridaceae","Epacris","lanuginosa","Epacris lanuginosa ",NA,NA,NA,0.53,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1673,4.672,0.0119372333425344,NA,-0.63487827243597,"-42.9813147.1903"
"1663","Myrtaceae","Eucalyptus","amygdalina","Eucalyptus amygdalina",NA,NA,NA,7.27,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1674,16.641,0.0119372333425344,NA,1.98375629154543,"-42.9813147.1903"
"1664","Santalaceae","Exocarpos","cupressiformis","Exocarpos cupressiformis",NA,NA,NA,3.58,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1675,5.526,0.0119372333425344,NA,1.27536280041261,"-42.9813147.1903"
"1665","Myrtaceae","Leptospermum","glaucescens","Leptospermum glaucescens",NA,NA,NA,5.01,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1676,7.106,0.0119372333425344,NA,1.61143591509677,"-42.9813147.1903"
"1666","Myrtaceae","Leptospermum","scoparium","Leptospermum scoparium",NA,NA,NA,0.8,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1677,6.023,0.0119372333425344,NA,-0.22314355131421,"-42.9813147.1903"
"1667","Epacridaceae","Leucopogon","ericoides","Leucopogon ericoides",NA,NA,NA,1.18,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1678,7.427,0.0119372333425344,NA,0.165514438477573,"-42.9813147.1903"
"1668","Myrtaceae","Melaleuca","squamea","Melaleuca squamea",NA,NA,NA,2.96,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1679,8.153,0.0119372333425344,NA,1.08518926833597,"-42.9813147.1903"
"1669","Myrtaceae","Melaleuca","squarrosa","Melaleuca squarrosa ",NA,NA,NA,4.1,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1680,7.302,0.0119372333425344,NA,1.41098697371026,"-42.9813147.1903"
"1670","Epacridaceae","Monotoca","glauca","Monotoca glauca",NA,NA,NA,1.69,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1681,5.223,0.0119372333425344,NA,0.524728528934982,"-42.9813147.1903"
"1671","Fabaceae","Oxylobium","ellipticum","Oxylobium ellipticum",NA,NA,NA,1.78,"Longley, Tasmania","Australia",-42.9813,147.1903,NA,"WDS","",826,74.1,65.5,72.2,71.8,61.8,79.4,82.4,97.2,82.8,82.1,88,84,NA,1682,10.759,0.0119372333425344,NA,0.576613364303994,"-42.9813147.1903"
"1672","Mimosaceae","Acacia","flavescens","Acacia flavescens",NA,NA,NA,5.78,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1683,15.2,0.0560842620324309,NA,1.75440368268429,"-18.296145.4927"
"1673","Mimosaceae","Acacia","leptostachya","Acacia leptostachya",NA,NA,NA,0.28,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1684,9.738,0.0560842620324309,NA,-1.27296567581289,"-18.296145.4927"
"1674","Casuarinaceae","Allocasuarina","torulosa","Allocasuarina torulosa",NA,NA,NA,4.32,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1685,5.37,0.0560842620324309,NA,1.46325540225602,"-18.296145.4927"
"1675","Pittosporaceae","Bursaria","incana","Bursaria incana",NA,NA,NA,NA,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1686,5.06,0.0560842620324309,NA,NA,"-18.296145.4927"
"1676","Myrtaceae","Corymbia","citriodora","Corymbia citriodora",NA,NA,NA,11.91,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1687,16.1,0.0560842620324309,NA,2.47737838336721,"-18.296145.4927"
"1677","Myrtaceae","Corymbia","intermedia","Corymbia intermedia",NA,NA,NA,9.06,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1688,8.656,0.0560842620324309,NA,2.20386912005489,"-18.296145.4927"
"1678","Myrtaceae","Corymbia","trachyphloia","Corymbia trachyphloia",NA,NA,NA,8.03,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1689,13.454,0.0560842620324309,NA,2.08318452795867,"-18.296145.4927"
"1679","Myrtaceae","Eucalyptus","portuensis","Eucalyptus portuensis",NA,NA,NA,7.92,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1690,13.12,0.0560842620324309,NA,2.06939120582633,"-18.296145.4927"
"1680","Fabaceae","Gastrolobium","grandiflorum","Gastrolobium grandiflorum",NA,NA,NA,5.54,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1691,8.83,0.0560842620324309,NA,1.71199450075919,"-18.296145.4927"
"1681","Proteaceae","Grevillea","glauca","Grevillea glauca",NA,NA,NA,11.42,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1692,9.382,0.0560842620324309,NA,2.43536620422786,"-18.296145.4927"
"1682","Proteaceae","Grevillea","parallela","Grevillea parallela",NA,NA,NA,6.07,"Girringun National Park, Queensland","Australia",-18.296,145.4927,NA,"WDS","",1139,149.2,218,151,76.1,52.6,36.5,27.7,22,16.2,26.7,64.5,92.8,NA,1693,14.092,0.0560842620324309,NA,1.80335860507141,"-18.296145.4927"
